"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G740","2020-02-03 08:00:00","24.000","0.000","0.000","16.500","0.800","1019.500","","0.000","-99.000","-99.000","-99.000","16.500","","14.200",""
"C0F9N0","2020-02-03 08:00:00","75.000","0.000","0.000","15.400","0.720","1012.900","","0.000","-99.000","-99.000","-99.000","16.700","","13.600",""
"C0F9T0","2020-02-03 08:00:00","111.000","352.000","0.900","15.100","0.680","1008.200","","0.000","-99.000","-99.000","-99.000","15.900","","14.200",""
"C0S710","2020-02-03 08:00:00","382.000","356.000","0.500","13.000","0.900","980.800","","0.000","-99.000","-99.000","-99.000","14.100","","12.600",""
"C0M680","2020-02-03 08:00:00","37.000","270.000","0.500","14.500","0.890","1019.500","","0.000","-99.000","-99.000","-99.000","15.600","","13.200",""
"C0X220","2020-02-03 08:00:00","26.000","341.000","1.100","14.300","0.850","1019.000","","0.000","-99.000","-99.000","-99.000","15.400","","13.100",""
"C0R560","2020-02-03 08:00:00","22.000","336.000","1.400","15.900","0.740","1019.900","","0.000","-99.000","-99.000","-99.000","17.400","","13.900",""
"C0X080","2020-02-03 08:00:00","2.000","330.000","0.300","15.500","0.960","1021.800","","0.000","-99.000","-99.000","-99.000","15.500","","10.500",""
"C0G910","2020-02-03 08:00:00","42.000","349.000","2.200","15.500","0.740","1017.800","","0.000","-99.000","-99.000","-99.000","15.900","","14.100",""
"C0I480","2020-02-03 08:00:00","2165.000","0.000","0.200","7.700","0.650","791.700","","0.000","-99.000","-99.000","-99.000","7.700","","1.300",""
"C0A860","2020-02-03 08:00:00","362.000","10.000","1.500","15.100","0.840","980.300","","0.000","-99.000","-99.000","-99.000","15.100","","11.400",""
"C0U940","2020-02-03 08:00:00","25.000","253.000","1.200","14.700","0.770","1021.100","","0.000","-99.000","-99.000","-99.000","15.000","","12.700",""
"C0S970","2020-02-03 08:00:00","19.000","275.000","1.000","20.400","0.670","1020.600","","0.000","-99.000","-99.000","-99.000","20.500","","16.900",""
"C0V260","2020-02-03 08:00:00","126.000","51.000","1.400","14.000","0.740","1007.400","","0.000","-99.000","-99.000","-99.000","15.100","","11.100",""
"C0H990","2020-02-03 08:00:00","3076.000","203.000","1.900","-1.300","0.990","706.500","","0.000","-99.000","-99.000","-99.000","-1.300","","-2.700",""
"C0F9K0","2020-02-03 08:00:00","30.000","30.000","1.700","15.500","0.820","1017.500","","0.000","-99.000","-99.000","-99.000","15.800","","14.000",""
"C0AH90","2020-02-03 08:00:00","660.000","0.000","0.000","9.200","0.990","950.100","","0.000","-99.000","-99.000","-99.000","9.200","","5.100",""
"C0W150","2020-02-03 08:00:00","42.000","46.000","2.700","14.200","0.650","1019.300","","0.000","-99.000","-99.000","-99.000","14.200","","12.400",""
"C0F000","2020-02-03 08:00:00","273.000","30.000","2.600","14.700","0.850","987.700","","0.000","-99.000","-99.000","-99.000","15.000","","13.400",""
"C0K410","2020-02-03 08:00:00","20.000","28.000","1.500","15.200","0.820","1018.800","","0.000","-99.000","-99.000","-99.000","15.800","","13.900",""
"C0R140","2020-02-03 08:00:00","740.000","0.000","0.000","14.000","0.480","939.900","","0.000","-99.000","-99.000","-99.000","14.000","","12.700",""
"C0S830","2020-02-03 08:00:00","288.000","0.000","0.000","17.400","0.760","991.900","","0.000","-99.000","-99.000","-99.000","17.400","","15.900",""
"C0S920","2020-02-03 08:00:00","98.000","0.000","0.000","16.300","0.820","1007.300","","0.000","-99.000","-99.000","-99.000","17.300","","14.600",""
"C0V640","2020-02-03 08:00:00","35.000","77.000","1.100","15.100","0.870","1018.200","","0.000","-99.000","-99.000","-99.000","16.300","","13.400",""
"C0AH80","2020-02-03 08:00:00","68.000","0.000","0.000","12.500","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","13.500","","11.100",""
"C0K250","2020-02-03 08:00:00","12.000","17.000","1.000","16.000","0.850","1020.900","","0.000","-99.000","-99.000","-99.000","16.000","","12.900",""
"C0I410","2020-02-03 08:00:00","180.000","0.000","0.000","14.300","0.760","1000.400","","0.000","-99.000","-99.000","-99.000","15.300","","11.500",""
"C0M410","2020-02-03 08:00:00","245.000","0.000","0.000","13.300","0.710","990.200","","0.000","-99.000","-99.000","-99.000","13.500","","10.200",""
"C0F9Z0","2020-02-03 08:00:00","3193.000","211.000","2.000","-0.500","0.760","696.100","","0.000","-99.000","-99.000","-99.000","-0.500","","-3.600",""
"C0G810","2020-02-03 08:00:00","26.000","3.000","1.300","16.200","0.760","1018.300","","0.000","-99.000","-99.000","-99.000","16.500","","14.300",""
"C0U650","2020-02-03 08:00:00","442.000","213.000","0.400","15.800","0.690","972.300","","0.000","-99.000","-99.000","-99.000","16.300","","12.500",""
"C0D660","2020-02-03 08:00:00","65.000","141.000","0.700","15.600","0.750","1014.900","","0.000","-99.000","-99.000","-99.000","15.600","","13.800",""
"C0E540","2020-02-03 08:00:00","32.000","75.000","1.100","12.800","0.950","1019.100","","0.000","-99.000","-99.000","-99.000","13.500","","11.100",""
"C0W170","2020-02-03 08:00:00","42.000","36.000","6.600","11.400","0.860","1019.100","","0.500","-99.000","-99.000","-99.000","12.000","","11.400",""
"C0Z150","2020-02-03 08:00:00","27.000","226.000","3.000","14.200","0.950","1021.400","","0.000","-99.000","-99.000","-99.000","16.300","","13.200",""
"C0S840","2020-02-03 08:00:00","22.000","314.000","0.800","19.200","0.750","1022.400","","-99.000","-99.000","-99.000","-99.000","19.200","","15.400",""
"C0H9A0","2020-02-03 08:00:00","1595.000","82.000","1.000","12.500","0.550","850.400","","0.000","-99.000","-99.000","-99.000","12.500","","5.500",""
"C0Z300","2020-02-03 08:00:00","182.000","155.000","0.300","13.800","0.990","1004.300","","0.000","-99.000","-99.000","-99.000","14.500","","11.600",""
"C0G730","2020-02-03 08:00:00","27.000","20.000","2.600","15.500","0.920","1019.700","","0.000","-99.000","-99.000","-99.000","15.500","","13.200",""
"C0V730","2020-02-03 08:00:00","33.000","24.000","0.900","16.300","0.690","1019.000","","0.000","-99.000","-99.000","-99.000","16.900","","15.400",""
"C0SA00","2020-02-03 08:00:00","466.000","285.000","0.600","13.900","0.870","969.500","","0.000","-99.000","-99.000","-99.000","14.100","","12.000",""
"C0S900","2020-02-03 08:00:00","27.000","106.000","4.700","21.100","0.620","1020.300","","0.000","-99.000","-99.000","-99.000","21.100","","18.800",""
"C0C480","2020-02-03 08:00:00","105.000","0.000","0.000","15.200","0.790","1010.400","","0.000","-99.000","-99.000","-99.000","15.700","","14.200",""
"C0V720","2020-02-03 08:00:00","15.000","59.000","1.700","17.200","0.650","1020.500","","0.000","-99.000","-99.000","-99.000","17.500","","15.500",""
"C0UA60","2020-02-03 08:00:00","566.000","257.000","0.900","14.900","0.740","957.800","","0.000","-99.000","-99.000","-99.000","14.900","","11.100",""
"C0A980","2020-02-03 08:00:00","11.000","-99.000","-99.000","15.600","0.880","1022.300","","0.000","-99.000","-99.000","-99.000","16.100","","14.200",""
"C0C670","2020-02-03 08:00:00","250.000","0.000","0.000","13.900","0.750","993.800","","0.000","-99.000","-99.000","-99.000","14.000","","12.100",""
"C0K550","2020-02-03 08:00:00","15.000","72.000","0.500","15.400","0.860","1020.700","","0.000","-99.000","-99.000","-99.000","15.600","","13.600",""
"C0R350","2020-02-03 08:00:00","35.000","30.000","2.200","19.200","0.810","1018.300","","0.000","-99.000","-99.000","-99.000","19.200","","17.300",""
"C0T9F0","2020-02-03 08:00:00","251.000","294.000","0.700","15.200","0.720","994.700","","0.000","-99.000","-99.000","-99.000","15.300","","13.900",""
"C0D390","2020-02-03 08:00:00","146.000","0.000","0.000","12.200","0.910","1004.300","","0.000","-99.000","-99.000","-99.000","13.100","","11.500",""
"C0E430","2020-02-03 08:00:00","258.000","183.000","0.800","10.800","0.900","996.200","","0.000","-99.000","-99.000","-99.000","12.200","","10.300",""
"C0O990","2020-02-03 08:00:00","18.000","0.000","0.100","13.900","0.990","1019.700","","0.000","-99.000","-99.000","-99.000","15.200","","10.500",""
"CM0010","2020-02-03 08:00:00","68.000","88.000","0.300","14.400","0.830","1015.300","","0.000","-99.000","-99.000","-99.000","15.100","","12.900",""
"C0K500","2020-02-03 08:00:00","12.000","61.000","0.400","15.100","0.860","1019.700","","0.000","-99.000","-99.000","-99.000","15.800","","13.800",""
"C0X260","2020-02-03 08:00:00","39.000","297.000","2.000","13.500","0.890","1018.000","","0.000","-99.000","-99.000","-99.000","15.500","","11.800",""
"C0ACA0","2020-02-03 08:00:00","25.000","0.000","0.000","15.500","0.810","1018.700","","0.000","-99.000","-99.000","-99.000","16.800","","14.900",""
"C0X180","2020-02-03 08:00:00","62.000","93.000","1.100","13.900","0.930","1014.300","","0.000","-99.000","-99.000","-99.000","14.600","","11.500",""
"C0F930","2020-02-03 08:00:00","100.000","17.000","0.500","16.700","0.820","1009.800","","0.000","-99.000","-99.000","-99.000","16.800","","13.800",""
"C0I010","2020-02-03 08:00:00","1562.000","111.000","2.400","9.800","0.610","852.800","","0.000","-99.000","-99.000","-99.000","9.800","","8.100",""
"C0R190","2020-02-03 08:00:00","32.000","0.000","0.000","15.000","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","15.000","","11.600",""
"C0E420","2020-02-03 08:00:00","19.000","142.000","0.800","14.500","0.780","1018.500","","0.000","-99.000","-99.000","-99.000","15.300","","12.100",""
"C0W160","2020-02-03 08:00:00","49.000","44.000","11.600","12.700","0.840","1014.500","","0.000","-99.000","-99.000","-99.000","12.900","","12.300",""
"C0I460","2020-02-03 08:00:00","110.000","214.000","0.800","12.800","0.860","1009.100","","0.000","-99.000","-99.000","-99.000","15.800","","11.500",""
"C0A9F0","2020-02-03 08:00:00","35.000","100.000","0.900","16.200","0.790","1019.300","","0.000","-99.000","-99.000","-99.000","16.600","","14.400",""
"C0F9A0","2020-02-03 08:00:00","425.000","177.000","0.900","16.700","0.540","972.100","","0.000","-99.000","-99.000","-99.000","16.700","","13.000",""
"C0O950","2020-02-03 08:00:00","4.000","345.000","0.900","14.400","0.940","1020.800","","0.000","-99.000","-99.000","-99.000","15.700","","13.000",""
"C0M760","2020-02-03 08:00:00","40.000","298.000","1.100","14.100","0.850","1017.600","","0.000","-99.000","-99.000","-99.000","15.900","","12.600",""
"C0AH70","2020-02-03 08:00:00","34.000","23.000","0.300","17.100","0.680","1019.300","","0.000","-99.000","-99.000","-99.000","17.200","","14.800",""
"C0V250","2020-02-03 08:00:00","298.000","34.000","0.500","12.400","0.740","987.600","","0.000","-99.000","-99.000","-99.000","12.400","","9.000",""
"C0U980","2020-02-03 08:00:00","573.000","148.000","1.700","14.900","0.910","958.100","","0.000","-99.000","-99.000","-99.000","15.100","","10.900",""
"C0S740","2020-02-03 08:00:00","289.000","41.000","0.800","12.800","1.000","991.900","","0.000","-99.000","-99.000","-99.000","13.800","","12.400",""
"C0A940","2020-02-03 08:00:00","49.000","0.000","0.200","15.400","0.840","1017.600","","0.000","-99.000","-99.000","-99.000","15.400","","13.000",""
"C0A920","2020-02-03 08:00:00","196.000","58.000","1.000","17.400","0.760","998.900","","0.000","-99.000","-99.000","-99.000","17.400","","14.700",""
"C0D590","2020-02-03 08:00:00","143.000","52.000","1.600","15.800","0.900","1006.700","","0.000","-99.000","-99.000","-99.000","15.800","","12.800",""
"C0U990","2020-02-03 08:00:00","31.000","240.000","1.500","16.300","0.740","1020.200","","0.000","-99.000","-99.000","-99.000","16.300","","13.900",""
"C0M700","2020-02-03 08:00:00","150.000","85.000","1.500","13.900","0.790","1004.800","","0.000","-99.000","-99.000","-99.000","13.900","","9.900",""
"C0A970","2020-02-03 08:00:00","96.000","164.000","1.600","18.400","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","18.400","","16.000",""
"CM0110","2020-02-03 08:00:00","7.000","49.000","3.600","16.800","0.710","1021.600","","-99.000","-99.000","-99.000","-99.000","16.800","","14.900",""
"C0S940","2020-02-03 08:00:00","150.000","331.000","0.800","18.100","0.760","1005.900","","0.000","-99.000","-99.000","-99.000","18.100","","17.200",""
"C0X250","2020-02-03 08:00:00","33.000","285.000","1.400","14.200","0.880","1018.200","","0.000","-99.000","-99.000","-99.000","16.000","","12.700",""
"C0K520","2020-02-03 08:00:00","10.000","14.000","1.300","15.800","0.860","1020.100","","0.000","-99.000","-99.000","-99.000","16.000","","14.000",""
"C0Z200","2020-02-03 08:00:00","153.000","0.000","0.100","13.200","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","13.400","","10.800",""
"C0V740","2020-02-03 08:00:00","60.000","334.000","1.900","13.400","0.860","1016.500","","0.000","-99.000","-99.000","-99.000","15.000","","12.000",""
"C0V790","2020-02-03 08:00:00","410.000","28.000","2.500","13.400","0.560","973.900","","0.000","-99.000","-99.000","-99.000","15.400","","12.500",""
"C0G860","2020-02-03 08:00:00","45.000","132.000","0.700","16.300","0.720","1015.200","","0.000","-99.000","-99.000","-99.000","16.300","","13.500",""
"C0F0A0","2020-02-03 08:00:00","3587.000","-99.000","-99.000","-5.500","0.950","662.200","","0.000","-99.000","-99.000","-99.000","-4.000","","-7.900",""
"C0Z250","2020-02-03 08:00:00","1124.000","356.000","0.500","10.200","0.990","897.200","","0.000","-99.000","-99.000","-99.000","10.200","","7.700",""
"C0K440","2020-02-03 08:00:00","35.000","3.000","1.200","15.100","0.920","1018.200","","0.000","-99.000","-99.000","-99.000","15.500","","13.100",""
"C0T900","2020-02-03 08:00:00","160.000","282.000","0.700","16.500","0.640","1003.700","","0.000","-99.000","-99.000","-99.000","16.500","","13.800",""
"C0F9V0","2020-02-03 08:00:00","525.000","172.000","2.000","14.800","0.600","966.800","","0.000","-99.000","-99.000","-99.000","14.800","","11.500",""
"C0UA20","2020-02-03 08:00:00","2619.000","213.000","2.900","0.900","0.850","-99.000","","0.000","-99.000","-99.000","-99.000","0.900","","-0.800",""
"C0M850","2020-02-03 08:00:00","695.000","0.000","0.000","14.100","0.610","941.900","","0.000","-99.000","-99.000","-99.000","14.100","","11.700",""
"C0C620","2020-02-03 08:00:00","19.000","0.000","0.000","15.200","0.910","1019.400","","0.000","-99.000","-99.000","-99.000","15.200","","13.200",""
"C0I360","2020-02-03 08:00:00","300.000","43.000","1.700","13.200","0.710","986.300","","0.000","-99.000","-99.000","-99.000","15.000","","11.800",""
"C0M810","2020-02-03 08:00:00","1354.000","0.000","0.000","11.000","0.470","871.100","","0.000","-99.000","-99.000","-99.000","11.000","","8.700",""
"C0AC80","2020-02-03 08:00:00","40.000","84.000","1.100","14.600","0.930","1017.300","","0.000","-99.000","-99.000","-99.000","14.600","","11.800",""
